harpnum,timestamp,goes_class
2450,2013-02-04 12:00:00,C6.3
2450,2013-02-05 00:00:00,C6.3
2450,2013-02-05 12:00:00,C1.0
2450,2013-02-06 00:00:00,C1.0
2450,2013-02-06 12:00:00,B3.0
2460,2013-02-05 00:00:00,
2460,2013-02-05 12:00:00,
2460,2013-02-06 00:00:00,
2460,2013-02-06 12:00:00,
2460,2013-02-07 00:00:00,
2460,2013-02-07 12:00:00,B4.5
2460,2013-02-08 00:00:00,B4.7
2460,2013-02-08 12:00:00,B4.7
2460,2013-02-09 00:00:00,
2460,2013-02-09 12:00:00,
2460,2013-02-10 00:00:00,
2460,2013-02-10 12:00:00,B5.4
2460,2013-02-11 00:00:00,B5.8
2469,2013-02-09 00:00:00,
2469,2013-02-09 12:00:00,
2469,2013-02-10 00:00:00,
2469,2013-02-10 12:00:00,
2469,2013-02-11 00:00:00,
2469,2013-02-11 12:00:00,
2469,2013-02-12 00:00:00,
2469,2013-02-12 12:00:00,
2469,2013-02-13 00:00:00,
2469,2013-02-13 12:00:00,
2469,2013-02-14 00:00:00,
2469,2013-02-14 12:00:00,
2469,2013-02-15 00:00:00,
2469,2013-02-15 12:00:00,
2469,2013-02-16 00:00:00,
2469,2013-02-16 12:00:00,
2469,2013-02-17 00:00:00,
2469,2013-02-17 12:00:00,
2469,2013-02-18 00:00:00,
2469,2013-02-18 12:00:00,C2.1
2469,2013-02-19 00:00:00,C2.1
2469,2013-02-19 12:00:00,C8.2
2469,2013-02-20 00:00:00,C8.2
2469,2013-02-20 12:00:00,C3.0
2469,2013-02-21 00:00:00,C2.5
2489,2013-02-14 00:00:00,
2489,2013-02-14 12:00:00,
2489,2013-02-15 00:00:00,B4.7
2489,2013-02-15 12:00:00,B4.7
2491,2013-02-15 00:00:00,
2491,2013-02-15 12:00:00,
2491,2013-02-16 00:00:00,B5.3
2491,2013-02-16 12:00:00,C1.0
2491,2013-02-17 00:00:00,M1.9
2491,2013-02-17 12:00:00,M1.9
2491,2013-02-18 00:00:00,C1.0
2491,2013-02-18 12:00:00,
2491,2013-02-19 00:00:00,
2491,2013-02-19 12:00:00,
2491,2013-02-20 00:00:00,
2492,2013-02-16 00:00:00,
2501,2013-02-23 00:00:00,
2501,2013-02-23 12:00:00,
2501,2013-02-24 00:00:00,
2501,2013-02-24 12:00:00,
2501,2013-02-25 00:00:00,
2504,2013-02-24 00:00:00,
2519,2013-03-01 00:00:00,
2519,2013-03-01 12:00:00,
2519,2013-03-02 00:00:00,
2519,2013-03-02 12:00:00,
2519,2013-03-03 00:00:00,
2519,2013-03-03 12:00:00,
2519,2013-03-04 00:00:00,
2519,2013-03-04 12:00:00,M1.2
2519,2013-03-05 00:00:00,M1.2
2519,2013-03-05 12:00:00,C1.1
2519,2013-03-06 00:00:00,B8.9
2520,2013-03-01 00:00:00,
2520,2013-03-01 12:00:00,
2520,2013-03-02 00:00:00,C1.9
2522,2013-03-02 00:00:00,
2522,2013-03-02 12:00:00,
2522,2013-03-03 00:00:00,
2522,2013-03-03 12:00:00,
2522,2013-03-04 00:00:00,
2522,2013-03-04 12:00:00,
2533,2013-03-05 00:00:00,
2541,2013-03-07 00:00:00,
2541,2013-03-07 12:00:00,
2541,2013-03-08 00:00:00,
2541,2013-03-08 12:00:00,
2541,2013-03-09 00:00:00,
2541,2013-03-09 12:00:00,B6.7
2541,2013-03-10 00:00:00,B6.7
2543,2013-03-08 00:00:00,
2543,2013-03-08 12:00:00,
2543,2013-03-09 00:00:00,
2543,2013-03-09 12:00:00,
2543,2013-03-10 00:00:00,
2543,2013-03-10 12:00:00,
2543,2013-03-11 00:00:00,
2543,2013-03-11 12:00:00,
2543,2013-03-12 00:00:00,
2543,2013-03-12 12:00:00,
2543,2013-03-13 00:00:00,
2543,2013-03-13 12:00:00,
2543,2013-03-14 00:00:00,
2543,2013-03-14 12:00:00,
2543,2013-03-15 00:00:00,
2543,2013-03-15 12:00:00,C2.8
2543,2013-03-16 00:00:00,C2.8
2543,2013-03-16 12:00:00,B7.9
2543,2013-03-17 00:00:00,C1.0
2543,2013-03-17 12:00:00,C2.8
2546,2013-03-09 00:00:00,
2546,2013-03-09 12:00:00,
2546,2013-03-10 00:00:00,
2546,2013-03-10 12:00:00,
2546,2013-03-11 00:00:00,
2546,2013-03-11 12:00:00,
2546,2013-03-12 00:00:00,C3.6
2546,2013-03-12 12:00:00,C3.6
2546,2013-03-13 00:00:00,
2546,2013-03-13 12:00:00,
2546,2013-03-14 00:00:00,
2546,2013-03-14 12:00:00,M1.1
2546,2013-03-15 00:00:00,M1.1
2546,2013-03-15 12:00:00,
2546,2013-03-16 00:00:00,B8.0
2546,2013-03-16 12:00:00,B8.0
2546,2013-03-17 00:00:00,
2546,2013-03-17 12:00:00,
2546,2013-03-18 00:00:00,
2546,2013-03-18 12:00:00,
2546,2013-03-19 00:00:00,C1.2
2546,2013-03-19 12:00:00,C1.3
2546,2013-03-20 00:00:00,C1.3
2546,2013-03-20 12:00:00,C1.0
2546,2013-03-21 00:00:00,M1.6
2546,2013-03-21 12:00:00,M1.6
2546,2013-03-22 00:00:00,C2.9
2546,2013-03-22 12:00:00,C1.4
2546,2013-03-23 00:00:00,
2557,2013-03-10 00:00:00,
2557,2013-03-10 12:00:00,
2557,2013-03-11 00:00:00,C1.6
2557,2013-03-11 12:00:00,C1.6
2557,2013-03-12 00:00:00,C1.0
2557,2013-03-12 12:00:00,C1.0
2560,2013-03-10 00:00:00,
2560,2013-03-10 12:00:00,
2560,2013-03-11 00:00:00,
2560,2013-03-11 12:00:00,
2571,2013-03-15 00:00:00,
2571,2013-03-15 12:00:00,
2571,2013-03-16 00:00:00,
2583,2013-03-20 00:00:00,
2583,2013-03-20 12:00:00,
2587,2013-03-22 00:00:00,
2587,2013-03-22 12:00:00,B6.8
2587,2013-03-23 00:00:00,B6.8
2587,2013-03-23 12:00:00,
2587,2013-03-24 00:00:00,B4.1
2587,2013-03-24 12:00:00,B4.1
2587,2013-03-25 00:00:00,B4.4
2587,2013-03-25 12:00:00,B4.4
2587,2013-03-26 00:00:00,
2597,2013-03-27 00:00:00,B2.6
2597,2013-03-27 12:00:00,B5.3
2597,2013-03-28 00:00:00,B5.3
2597,2013-03-28 12:00:00,
2597,2013-03-29 00:00:00,
2597,2013-03-29 12:00:00,
2597,2013-03-30 00:00:00,
2597,2013-03-30 12:00:00,
2597,2013-03-31 00:00:00,
2597,2013-03-31 12:00:00,
2597,2013-04-01 00:00:00,
2597,2013-04-01 12:00:00,B5.7
2597,2013-04-02 00:00:00,B9.6
2597,2013-04-02 12:00:00,C2.7
2597,2013-04-03 00:00:00,C2.7
2597,2013-04-03 12:00:00,C1.2
2597,2013-04-04 00:00:00,C1.2
2597,2013-04-04 12:00:00,
2597,2013-04-05 00:00:00,
2597,2013-04-05 12:00:00,
2599,2013-03-27 00:00:00,
2599,2013-03-27 12:00:00,
2605,2013-03-29 00:00:00,
2605,2013-03-29 12:00:00,
2605,2013-03-30 00:00:00,
2605,2013-03-30 12:00:00,B8.2
2605,2013-03-31 00:00:00,B8.2
2619,2013-04-01 00:00:00,
2619,2013-04-01 12:00:00,
2626,2013-04-02 00:00:00,
2635,2013-04-05 00:00:00,M2.2
2635,2013-04-05 12:00:00,M2.2
2635,2013-04-06 00:00:00,C1.7
2635,2013-04-06 12:00:00,C1.7
2635,2013-04-07 00:00:00,C1.6
2635,2013-04-07 12:00:00,
2635,2013-04-08 00:00:00,
2635,2013-04-08 12:00:00,
2635,2013-04-09 00:00:00,
2635,2013-04-09 12:00:00,
2635,2013-04-10 00:00:00,C1.1
2635,2013-04-10 12:00:00,M6.5
2635,2013-04-11 00:00:00,M6.5
2635,2013-04-11 12:00:00,
2635,2013-04-12 00:00:00,C1.1
2635,2013-04-12 12:00:00,C1.5
2635,2013-04-13 00:00:00,C1.5
2635,2013-04-13 12:00:00,
2636,2013-04-05 00:00:00,
2636,2013-04-05 12:00:00,C1.7
2636,2013-04-06 00:00:00,C1.7
2636,2013-04-06 12:00:00,C1.4
2636,2013-04-07 00:00:00,C3.1
2636,2013-04-07 12:00:00,C3.1
2636,2013-04-08 00:00:00,B8.9
2636,2013-04-08 12:00:00,C2.9
2636,2013-04-09 00:00:00,C2.9
2636,2013-04-09 12:00:00,C1.8
2636,2013-04-10 00:00:00,C3.4
2636,2013-04-10 12:00:00,C3.4
2636,2013-04-11 00:00:00,C2.2
2636,2013-04-11 12:00:00,C2.2
2636,2013-04-12 00:00:00,M3.3
2636,2013-04-12 12:00:00,M3.3
2636,2013-04-13 00:00:00,C1.9
2636,2013-04-13 12:00:00,C1.4
2636,2013-04-14 00:00:00,B7.0
2636,2013-04-14 12:00:00,B7.0
2636,2013-04-15 00:00:00,
2636,2013-04-15 12:00:00,
2636,2013-04-16 00:00:00,
2651,2013-04-09 00:00:00,
2651,2013-04-09 12:00:00,
2661,2013-04-12 00:00:00,
2661,2013-04-12 12:00:00,C1.5
2661,2013-04-13 00:00:00,C1.5
2661,2013-04-13 12:00:00,B9.4
2663,2013-04-13 00:00:00,
2663,2013-04-13 12:00:00,
2663,2013-04-14 00:00:00,
2663,2013-04-14 12:00:00,
2663,2013-04-15 00:00:00,C1.2
2663,2013-04-15 12:00:00,C1.5
2672,2013-04-19 00:00:00,
2673,2013-04-19 00:00:00,B6.3
2673,2013-04-19 12:00:00,C1.5
2673,2013-04-20 00:00:00,C1.5
2673,2013-04-20 12:00:00,C3.6
2673,2013-04-21 00:00:00,C4.5
2673,2013-04-21 12:00:00,M1.0
2673,2013-04-22 00:00:00,M1.0
2673,2013-04-22 12:00:00,C1.5
2673,2013-04-23 00:00:00,C8.2
2673,2013-04-23 12:00:00,C8.2
2673,2013-04-24 00:00:00,C2.5
2673,2013-04-24 12:00:00,C3.4
2673,2013-04-25 00:00:00,C5.8
2673,2013-04-25 12:00:00,C7.0
2673,2013-04-26 00:00:00,C7.0
2673,2013-04-26 12:00:00,C5.7
2673,2013-04-27 00:00:00,C5.2
2677,2013-04-20 00:00:00,
2677,2013-04-20 12:00:00,
2691,2013-04-24 00:00:00,
2691,2013-04-24 12:00:00,
2691,2013-04-25 00:00:00,
2691,2013-04-25 12:00:00,
2691,2013-04-26 00:00:00,
2691,2013-04-26 12:00:00,
2691,2013-04-27 00:00:00,
2691,2013-04-27 12:00:00,
2691,2013-04-28 00:00:00,
2691,2013-04-28 12:00:00,
2691,2013-04-29 00:00:00,C5.9
2691,2013-04-29 12:00:00,C5.9
2691,2013-04-30 00:00:00,C3.6
2691,2013-04-30 12:00:00,C9.6
2693,2013-04-24 00:00:00,
2693,2013-04-24 12:00:00,
2693,2013-04-25 00:00:00,
2693,2013-04-25 12:00:00,
2693,2013-04-26 00:00:00,
2693,2013-04-26 12:00:00,
2693,2013-04-27 00:00:00,C1.1
2693,2013-04-27 12:00:00,C2.1
2693,2013-04-28 00:00:00,C3.7
2693,2013-04-28 12:00:00,C3.7
2693,2013-04-29 00:00:00,C3.9
2693,2013-04-29 12:00:00,C3.9
2693,2013-04-30 00:00:00,C1.3
2693,2013-04-30 12:00:00,C2.0
2693,2013-05-01 00:00:00,C6.6
2693,2013-05-01 12:00:00,M1.1
2693,2013-05-02 00:00:00,M1.1
2693,2013-05-02 12:00:00,C1.4
2693,2013-05-03 00:00:00,M1.3
2693,2013-05-03 12:00:00,M1.3
2693,2013-05-04 00:00:00,C2.0
2693,2013-05-04 12:00:00,C2.0
2693,2013-05-05 00:00:00,C1.1
2693,2013-05-05 12:00:00,C1.1
2693,2013-05-06 00:00:00,C1.1
2696,2013-04-26 00:00:00,
2696,2013-04-26 12:00:00,
2696,2013-04-27 00:00:00,C1.9
2696,2013-04-27 12:00:00,C1.9
2696,2013-04-28 00:00:00,
2696,2013-04-28 12:00:00,C3.3
2696,2013-04-29 00:00:00,C3.3
2696,2013-04-29 12:00:00,
2696,2013-04-30 00:00:00,
2696,2013-04-30 12:00:00,C2.7
2696,2013-05-01 00:00:00,C2.7
2696,2013-05-01 12:00:00,C1.4
2696,2013-05-02 00:00:00,C2.8
2696,2013-05-02 12:00:00,C2.8
2696,2013-05-03 00:00:00,C1.7
2696,2013-05-03 12:00:00,C2.4
2696,2013-05-04 00:00:00,C2.4
2696,2013-05-04 12:00:00,C1.3
2696,2013-05-05 00:00:00,C3.2
2696,2013-05-05 12:00:00,C3.2
2696,2013-05-06 00:00:00,
2696,2013-05-06 12:00:00,C1.6
2696,2013-05-07 00:00:00,C1.6
2710,2013-04-30 00:00:00,
2710,2013-04-30 12:00:00,
2710,2013-05-01 00:00:00,
2710,2013-05-01 12:00:00,
2710,2013-05-02 00:00:00,
2716,2013-05-02 00:00:00,
2716,2013-05-02 12:00:00,
2716,2013-05-03 00:00:00,M5.7
2716,2013-05-03 12:00:00,M5.7
2716,2013-05-04 00:00:00,C5.6
2716,2013-05-04 12:00:00,C8.4
2716,2013-05-05 00:00:00,M1.4
2716,2013-05-05 12:00:00,M1.4
2716,2013-05-06 00:00:00,C2.4
2716,2013-05-06 12:00:00,
2716,2013-05-07 00:00:00,C1.3
2716,2013-05-07 12:00:00,C2.9
2716,2013-05-08 00:00:00,C2.9
2716,2013-05-08 12:00:00,
2716,2013-05-09 00:00:00,
2716,2013-05-09 12:00:00,
2716,2013-05-10 00:00:00,C2.5
2716,2013-05-10 12:00:00,C2.5
2716,2013-05-11 00:00:00,C2.8
2716,2013-05-11 12:00:00,C2.8
2716,2013-05-12 00:00:00,
2716,2013-05-12 12:00:00,
2716,2013-05-13 00:00:00,
2718,2013-05-03 00:00:00,
2732,2013-05-06 00:00:00,
2732,2013-05-06 12:00:00,C1.2
2732,2013-05-07 00:00:00,C1.2
2732,2013-05-07 12:00:00,
2732,2013-05-08 00:00:00,C1.1
2733,2013-05-07 00:00:00,
2733,2013-05-07 12:00:00,
2733,2013-05-08 00:00:00,
2733,2013-05-08 12:00:00,
2733,2013-05-09 00:00:00,C1.3
2733,2013-05-09 12:00:00,C1.3
2735,2013-05-08 00:00:00,
2735,2013-05-08 12:00:00,
2735,2013-05-09 00:00:00,C9.0
2735,2013-05-09 12:00:00,C9.0
2735,2013-05-10 00:00:00,C3.1
2735,2013-05-10 12:00:00,C1.3
2735,2013-05-11 00:00:00,C1.3
2735,2013-05-11 12:00:00,C1.3
2735,2013-05-12 00:00:00,C1.3
2735,2013-05-12 12:00:00,
2735,2013-05-13 00:00:00,
2735,2013-05-13 12:00:00,
2737,2013-05-10 00:00:00,
2737,2013-05-10 12:00:00,
2737,2013-05-11 00:00:00,C8.0
2737,2013-05-11 12:00:00,C8.0
2737,2013-05-12 00:00:00,C2.2
2737,2013-05-12 12:00:00,
2748,2013-05-13 00:00:00,X2.8
2748,2013-05-13 12:00:00,X3.2
2748,2013-05-14 00:00:00,X3.2
2748,2013-05-14 12:00:00,X1.2
2748,2013-05-15 00:00:00,X1.2
2748,2013-05-15 12:00:00,C1.6
2748,2013-05-16 00:00:00,M1.3
2748,2013-05-16 12:00:00,M3.2
2748,2013-05-17 00:00:00,M3.2
2748,2013-05-17 12:00:00,C6.0
2748,2013-05-18 00:00:00,C6.0
2748,2013-05-18 12:00:00,C1.1
2748,2013-05-19 00:00:00,
2748,2013-05-19 12:00:00,C4.0
2748,2013-05-20 00:00:00,C9.6
2748,2013-05-20 12:00:00,C9.6
2748,2013-05-21 00:00:00,B8.9
2748,2013-05-21 12:00:00,B8.9
2748,2013-05-22 00:00:00,
2748,2013-05-22 12:00:00,
2748,2013-05-23 00:00:00,
2748,2013-05-23 12:00:00,
2748,2013-05-24 00:00:00,
2748,2013-05-24 12:00:00,
2748,2013-05-25 00:00:00,
2748,2013-05-25 12:00:00,
2748,2013-05-26 00:00:00,
2754,2013-05-15 00:00:00,
2754,2013-05-15 12:00:00,
2754,2013-05-16 00:00:00,C1.1
2758,2013-05-18 00:00:00,
2758,2013-05-18 12:00:00,
2758,2013-05-19 00:00:00,
2758,2013-05-19 12:00:00,
2758,2013-05-20 00:00:00,
2758,2013-05-20 12:00:00,
2758,2013-05-21 00:00:00,C2.9
2758,2013-05-21 12:00:00,C2.9
2758,2013-05-22 00:00:00,C2.4
2758,2013-05-22 12:00:00,C2.4
2758,2013-05-23 00:00:00,C3.9
2758,2013-05-23 12:00:00,C3.9
2758,2013-05-24 00:00:00,C2.1
2758,2013-05-24 12:00:00,C2.1
2758,2013-05-25 00:00:00,C1.6
2758,2013-05-25 12:00:00,C3.8
2758,2013-05-26 00:00:00,C3.8
2758,2013-05-26 12:00:00,C1.7
2758,2013-05-27 00:00:00,B8.1
2758,2013-05-27 12:00:00,B6.8
2758,2013-05-28 00:00:00,
2760,2013-05-19 00:00:00,
2760,2013-05-19 12:00:00,M1.7
2760,2013-05-20 00:00:00,M1.7
2760,2013-05-20 12:00:00,C1.6
2760,2013-05-21 00:00:00,C1.0
2760,2013-05-21 12:00:00,C1.0
2760,2013-05-22 00:00:00,
2760,2013-05-22 12:00:00,C1.4
2760,2013-05-23 00:00:00,C1.4
2760,2013-05-23 12:00:00,C1.3
2760,2013-05-24 00:00:00,B9.0
2779,2013-05-24 00:00:00,C2.5
2779,2013-05-24 12:00:00,C1.0
2779,2013-05-25 00:00:00,
2779,2013-05-25 12:00:00,
2779,2013-05-26 00:00:00,
2779,2013-05-26 12:00:00,
2790,2013-05-26 00:00:00,
2790,2013-05-26 12:00:00,
2790,2013-05-27 00:00:00,
2790,2013-05-27 12:00:00,
2790,2013-05-28 00:00:00,
2790,2013-05-28 12:00:00,
2790,2013-05-29 00:00:00,
2790,2013-05-29 12:00:00,
2790,2013-05-30 00:00:00,
2790,2013-05-30 12:00:00,
2790,2013-05-31 00:00:00,
2790,2013-05-31 12:00:00,
2790,2013-06-01 00:00:00,B6.6
2790,2013-06-01 12:00:00,C1.8
2790,2013-06-02 00:00:00,C1.8
2790,2013-06-02 12:00:00,C9.5
2790,2013-06-03 00:00:00,C9.5
2790,2013-06-03 12:00:00,C1.8
2790,2013-06-04 00:00:00,B7.0
2790,2013-06-04 12:00:00,M1.3
2790,2013-06-05 00:00:00,M1.3
2790,2013-06-05 12:00:00,B4.3
2808,2013-05-28 00:00:00,
2808,2013-05-28 12:00:00,
2808,2013-05-29 00:00:00,
2825,2013-06-03 00:00:00,
2825,2013-06-03 12:00:00,
2825,2013-06-04 00:00:00,
2825,2013-06-04 12:00:00,
2825,2013-06-05 00:00:00,
2825,2013-06-05 12:00:00,
2825,2013-06-06 00:00:00,B5.6
2825,2013-06-06 12:00:00,B5.6
2825,2013-06-07 00:00:00,
2825,2013-06-07 12:00:00,B4.4
2825,2013-06-08 00:00:00,B4.4
2825,2013-06-08 12:00:00,B4.1
2825,2013-06-09 00:00:00,B4.1
2832,2013-06-05 00:00:00,
2832,2013-06-05 12:00:00,
2832,2013-06-06 00:00:00,
2832,2013-06-06 12:00:00,
2832,2013-06-07 00:00:00,
2852,2013-06-12 00:00:00,
2852,2013-06-12 12:00:00,
2852,2013-06-13 00:00:00,C1.2
2852,2013-06-13 12:00:00,C1.2
2852,2013-06-14 00:00:00,B6.1
2852,2013-06-14 12:00:00,C1.0
2852,2013-06-15 00:00:00,C1.0
2852,2013-06-15 12:00:00,C1.0
2852,2013-06-16 00:00:00,C1.0
2852,2013-06-16 12:00:00,C1.7
2852,2013-06-17 00:00:00,C1.7
2852,2013-06-17 12:00:00,C2.2
2852,2013-06-18 00:00:00,C2.2
2852,2013-06-18 12:00:00,C1.1
2852,2013-06-19 00:00:00,
2852,2013-06-19 12:00:00,
2852,2013-06-20 00:00:00,C1.3
2852,2013-06-20 12:00:00,C1.6
2852,2013-06-21 00:00:00,C2.1
2852,2013-06-21 12:00:00,C2.1
2852,2013-06-22 00:00:00,C1.3
2852,2013-06-22 12:00:00,
2852,2013-06-23 00:00:00,B8.0
2852,2013-06-23 12:00:00,B8.0
2852,2013-06-24 00:00:00,C3.0
2852,2013-06-24 12:00:00,C3.0
2852,2013-06-25 00:00:00,C1.0
2852,2013-06-25 12:00:00,C1.0
2852,2013-06-26 00:00:00,C1.3
2852,2013-06-26 12:00:00,C1.3
2852,2013-06-27 00:00:00,
2852,2013-06-27 12:00:00,
2852,2013-06-28 00:00:00,
2861,2013-06-14 00:00:00,
2861,2013-06-14 12:00:00,
2875,2013-06-18 00:00:00,B9.9
2875,2013-06-18 12:00:00,C3.5
2875,2013-06-19 00:00:00,C3.5
2875,2013-06-19 12:00:00,C1.0
2875,2013-06-20 00:00:00,B9.2
2875,2013-06-20 12:00:00,B9.2
2875,2013-06-21 00:00:00,C1.0
2875,2013-06-21 12:00:00,C1.0
2875,2013-06-22 00:00:00,
2875,2013-06-22 12:00:00,
2878,2013-06-19 00:00:00,
2878,2013-06-19 12:00:00,C1.9
2878,2013-06-20 00:00:00,C1.9
2878,2013-06-20 12:00:00,M2.9
2887,2013-06-22 00:00:00,
2887,2013-06-22 12:00:00,
2887,2013-06-23 00:00:00,M2.9
2887,2013-06-23 12:00:00,M2.9
2887,2013-06-24 00:00:00,C9.9
2887,2013-06-24 12:00:00,B9.1
2887,2013-06-25 00:00:00,
2887,2013-06-25 12:00:00,
2887,2013-06-26 00:00:00,B6.7
2887,2013-06-26 12:00:00,C1.2
2887,2013-06-27 00:00:00,C1.2
2887,2013-06-27 12:00:00,C7.3
2887,2013-06-28 00:00:00,C7.3
2912,2013-06-27 00:00:00,
2912,2013-06-27 12:00:00,
2912,2013-06-28 00:00:00,
2912,2013-06-28 12:00:00,B4.0
2912,2013-06-29 00:00:00,C1.1
2920,2013-07-01 00:00:00,C1.8
2920,2013-07-01 12:00:00,C1.8
2920,2013-07-02 00:00:00,C7.2
2920,2013-07-02 12:00:00,M1.5
2920,2013-07-03 00:00:00,M1.5
2920,2013-07-03 12:00:00,C8.9
2920,2013-07-04 00:00:00,C8.9
2920,2013-07-04 12:00:00,C6.8
2920,2013-07-05 00:00:00,C8.5
2920,2013-07-05 12:00:00,C8.5
2920,2013-07-06 00:00:00,C4.1
2920,2013-07-06 12:00:00,C6.1
2920,2013-07-07 00:00:00,C6.1
2920,2013-07-07 12:00:00,C9.7
2920,2013-07-08 00:00:00,C9.7
2920,2013-07-08 12:00:00,C4.5
2920,2013-07-09 00:00:00,C2.8
2920,2013-07-09 12:00:00,C4.9
2920,2013-07-10 00:00:00,C4.9
2920,2013-07-10 12:00:00,C2.0
2920,2013-07-11 00:00:00,C2.6
2920,2013-07-11 12:00:00,C2.6
2920,2013-07-12 00:00:00,C3.5
2920,2013-07-12 12:00:00,C3.5
2920,2013-07-13 00:00:00,
2920,2013-07-13 12:00:00,
2920,2013-07-14 00:00:00,C1.8
2922,2013-07-01 00:00:00,
2954,2013-07-10 00:00:00,
2968,2013-07-13 00:00:00,
2968,2013-07-13 12:00:00,
2968,2013-07-14 00:00:00,B7.7
2968,2013-07-14 12:00:00,C1.7
2968,2013-07-15 00:00:00,C1.7
2968,2013-07-15 12:00:00,
2968,2013-07-16 00:00:00,B5.7
2968,2013-07-16 12:00:00,B5.7
2968,2013-07-17 00:00:00,B6.9
2968,2013-07-17 12:00:00,B6.9
2981,2013-07-17 00:00:00,
2981,2013-07-17 12:00:00,
2981,2013-07-18 00:00:00,C2.3
2981,2013-07-18 12:00:00,C2.3
2981,2013-07-19 00:00:00,
2981,2013-07-19 12:00:00,
2981,2013-07-20 00:00:00,C1.0
2981,2013-07-20 12:00:00,C3.1
2981,2013-07-21 00:00:00,C3.1
2981,2013-07-21 12:00:00,
2981,2013-07-22 00:00:00,
2981,2013-07-22 12:00:00,
2981,2013-07-23 00:00:00,
2981,2013-07-23 12:00:00,B4.3
2981,2013-07-24 00:00:00,C1.8
2981,2013-07-24 12:00:00,C1.8
2981,2013-07-25 00:00:00,C2.1
2981,2013-07-25 12:00:00,C2.1
2981,2013-07-26 00:00:00,C1.8
2981,2013-07-26 12:00:00,C1.8
2981,2013-07-27 00:00:00,C1.0
2981,2013-07-27 12:00:00,C2.3
2981,2013-07-28 00:00:00,C3.2
2981,2013-07-28 12:00:00,C3.2
2981,2013-07-29 00:00:00,C6.3
2981,2013-07-29 12:00:00,C6.3
2981,2013-07-30 00:00:00,B7.4
2981,2013-07-30 12:00:00,B7.4
2981,2013-07-31 00:00:00,
2981,2013-07-31 12:00:00,
2981,2013-08-01 00:00:00,
2999,2013-07-22 00:00:00,B4.6
2999,2013-07-22 12:00:00,B6.3
2999,2013-07-23 00:00:00,B6.3
2999,2013-07-23 12:00:00,
3012,2013-07-26 00:00:00,
3019,2013-07-28 00:00:00,
3022,2013-07-29 00:00:00,
3028,2013-07-30 00:00:00,C3.1
3028,2013-07-30 12:00:00,C3.1
3028,2013-07-31 00:00:00,C1.5
3028,2013-07-31 12:00:00,
3028,2013-08-01 00:00:00,B8.4
3028,2013-08-01 12:00:00,B8.4
3028,2013-08-02 00:00:00,B7.2
3028,2013-08-02 12:00:00,B7.2
3028,2013-08-03 00:00:00,
3028,2013-08-03 12:00:00,
3028,2013-08-04 00:00:00,
3028,2013-08-04 12:00:00,
3028,2013-08-05 00:00:00,
3028,2013-08-05 12:00:00,
3028,2013-08-06 00:00:00,
3031,2013-07-31 00:00:00,
3031,2013-07-31 12:00:00,
3031,2013-08-01 00:00:00,
3031,2013-08-01 12:00:00,
3031,2013-08-02 00:00:00,
3031,2013-08-02 12:00:00,B3.7
3031,2013-08-03 00:00:00,B3.7
3049,2013-08-06 00:00:00,
3056,2013-08-09 00:00:00,C2.0
3056,2013-08-09 12:00:00,C2.0
3056,2013-08-10 00:00:00,
3056,2013-08-10 12:00:00,
3056,2013-08-11 00:00:00,B6.1
3056,2013-08-11 12:00:00,B6.1
3056,2013-08-12 00:00:00,
3056,2013-08-12 12:00:00,
3056,2013-08-13 00:00:00,C1.5
3056,2013-08-13 12:00:00,C1.5
3056,2013-08-14 00:00:00,
3056,2013-08-14 12:00:00,B6.3
3056,2013-08-15 00:00:00,C2.1
3056,2013-08-15 12:00:00,C2.1
3056,2013-08-16 00:00:00,C2.6
3056,2013-08-16 12:00:00,C2.6
3056,2013-08-17 00:00:00,M3.3
3056,2013-08-17 12:00:00,M3.3
3056,2013-08-18 00:00:00,
3056,2013-08-18 12:00:00,C1.0
3056,2013-08-19 00:00:00,C1.0
3056,2013-08-19 12:00:00,C1.8
3066,2013-08-11 00:00:00,
3066,2013-08-11 12:00:00,
3066,2013-08-12 00:00:00,
3066,2013-08-12 12:00:00,
3066,2013-08-13 00:00:00,
3066,2013-08-13 12:00:00,
3066,2013-08-14 00:00:00,
3068,2013-08-12 00:00:00,
3068,2013-08-12 12:00:00,
3082,2013-08-14 00:00:00,
3097,2013-08-17 00:00:00,
3098,2013-08-17 00:00:00,
3103,2013-08-18 00:00:00,
3103,2013-08-18 12:00:00,
3103,2013-08-19 00:00:00,
3103,2013-08-19 12:00:00,
3129,2013-08-26 00:00:00,
3129,2013-08-26 12:00:00,
3129,2013-08-27 00:00:00,
3129,2013-08-27 12:00:00,
3129,2013-08-28 00:00:00,
3129,2013-08-28 12:00:00,C1.2
3129,2013-08-29 00:00:00,C1.2
3129,2013-08-29 12:00:00,C8.3
3129,2013-08-30 00:00:00,C8.3
3129,2013-08-30 12:00:00,B7.3
3149,2013-08-30 00:00:00,
3149,2013-08-30 12:00:00,
3149,2013-08-31 00:00:00,
3149,2013-08-31 12:00:00,
3149,2013-09-01 00:00:00,
3149,2013-09-01 12:00:00,
3149,2013-09-02 00:00:00,
3149,2013-09-02 12:00:00,
3149,2013-09-03 00:00:00,B8.5
3149,2013-09-03 12:00:00,C3.6
3149,2013-09-04 00:00:00,C3.6
3149,2013-09-04 12:00:00,B7.3
3149,2013-09-05 00:00:00,C1.4
3149,2013-09-05 12:00:00,C1.4
3149,2013-09-06 00:00:00,
3149,2013-09-06 12:00:00,B8.4
